"Score","SeriesType_Identifier","Name_or_Class","Formula","SMILES","m/z","Retention Time","Adduct","Unique","Score_Description","Needs_Validation","row.ID","DT","CCS","Z","Ions","Freq.","Q.Score","Sat.","Mark","X204.B3.6808.d.DeMP","ID_Ranked","nominal mass","mass defect","[CF2]n_Kendrick_mass","[CF2]n_nominal_Kendrick_mass","[CF2]n_Kendrick_mass_defect","[CF2]n_KMD_Group","[CF2]n_homologous_series","[CF2]n_Homologous_series_count","[CF2]n_MD_Filter","[CF2]n_RT_series","[CF2]n_DT_series","Confident_ID","2+_homologous_series","3+_homologous_series","Exact_mass_match","Score","Score_Description","Checked_Viz","TRUE_Viz","Class_Viz","Cnumb_Viz","Comment_Viz"
"C+","[CF2]n_396","PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4","C4HF7O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)F"," 168.9872","2.195",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 9890","23.367"," 182.45","-1"," 1","11"," 99.8",NA,"False","1.573334e+02","4_PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4;C4HF7O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)F | 4_PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4;C4HF7O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)F","169","-0.0127999999999986","168.997994104681","169","-0.00200589531894479","49","396","13","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4","C4HF7O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)F"," 168.9872","2.203",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","15203","19.681"," 153.58","-1"," 1"," 6"," 99.0",NA,"False","5.359990e+02","4_PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4;C4HF7O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)F | 4_PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4;C4HF7O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)F","169","-0.0127999999999986","168.997994104681","169","-0.00200589531894479","49","396","13","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4","C4HF7O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)F"," 168.9875","1.145",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 1838","14.076"," 109.68","-1"," 2","22","100.0",NA,"False","1.682111e+02","4_PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4;C4HF7O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)F | 4_PFBA|(M-H-CO2)-|DTXSID4059916|CAS=375-22-4;C4HF7O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)F","169","-0.0124999999999886","168.998294123844","169","-0.00170587615633622","49","396","13","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9836","1.947",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 3972","20.885"," 160.34","-1"," 2"," 7","100.0",NA,"False","9.516445e+03","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0164000000000044","218.99758763872","219","-0.00241236128042033","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9839","1.980",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 4748","22.182"," 170.33","-1"," 1","10"," 98.5",NA,"False","1.447999e+03","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0160999999999945","218.997887657882","219","-0.00211234211781175","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9839","2.399",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 5080","24.629"," 189.18","-1"," 1","18"," 99.4",NA,"False","3.812767e+02","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0160999999999945","218.997887657882","219","-0.00211234211781175","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9840","1.741",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 1222","18.606"," 142.78","-1"," 3","13","100.0",NA,"False","1.413800e+04","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0159999999999911","218.99798766427","219","-0.00201233573028503","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9840","2.393",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 3261","22.018"," 169.07","-1"," 2","15","100.0",NA,"False","2.494476e+03","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0159999999999911","218.99798766427","219","-0.00201233573028503","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9840","2.589",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","13163","25.921"," 199.15","-1"," 1"," 6"," 94.6",NA,"False","4.039990e+02","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0159999999999911","218.99798766427","219","-0.00201233573028503","49","396","13","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9841","1.980",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 1490","19.680"," 151.05","-1"," 3","12","100.0",NA,"False","7.368999e+03","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0158999999999878","218.998087670657","219","-0.00191232934275831","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9842","2.517",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 7266","23.209"," 178.24","-1"," 2","15"," 98.9",NA,"False","4.504402e+02","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0158000000000129","218.998187677045","219","-0.00181232295526002","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9843","2.180",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 6316","19.654"," 150.86","-1"," 1","16"," 98.1",NA,"False","3.855557e+02","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0157000000000096","218.998287683432","219","-0.00171231656770487","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3","C5HF9O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 218.9850","2.260",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 9523","19.625"," 150.63","-1"," 1"," 9"," 98.9",NA,"False","9.751435e+02","4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_PFPeA|(M-H-CO2)-|DTXSID00892487|CAS=45167-47-3;C5HF9O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","219","-0.0149999999999864","218.998987728145","219","-0.00101227185498942","49","396","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_396","PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7","C6HF11O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 268.9802","2.196",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 5307","20.882"," 158.62","-1"," 1"," 8"," 98.9",NA,"False","1.092999e+03","4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C5- PFHxA|(M-H-CO2)-|NA|CAS=NA;C6HF11O2;NA | 4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","269","-0.0197999999999752","268.997381185533","269","-0.002618814466814","49","396","13","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_396","PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7","C6HF11O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 268.9804","0.927",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","15822","16.458"," 124.89","-1"," 1"," 5"," 94.1",NA,"False","8.933344e+01","1_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C5- PFHxA|(M-H-CO2)-|NA|CAS=NA;C6HF11O2;NA | 1_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","269","-0.0196000000000254","268.997581198308","269","-0.00241880169176056","49","396","13","TRUE","RT not ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
