"Score","SeriesType_Identifier","Name_or_Class","Formula","SMILES","m/z","Retention Time","Adduct","Unique","Score_Description","Needs_Validation","row.ID","DT","CCS","Z","Ions","Freq.","Q.Score","Sat.","Mark","X162.B2.7343.d.DeMP","ID_Ranked","nominal mass","mass defect","[CF2]n_Kendrick_mass","[CF2]n_nominal_Kendrick_mass","[CF2]n_Kendrick_mass_defect","[CF2]n_KMD_Group","[CF2]n_homologous_series","[CF2]n_Homologous_series_count","[CF2]n_MD_Filter","[CF2]n_RT_series","[CF2]n_DT_series","Confident_ID","2+_homologous_series","3+_homologous_series","Exact_mass_match","Score","Score_Description","Checked_Viz","TRUE_Viz","Class_Viz","Cnumb_Viz","Comment_Viz"
"C+","[CF2]n_335","PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7","C6HF11O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 268.9806","1.979",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 3977","19.714"," 149.71","-1"," 1","11"," 98.5",NA,"False","1.111999e+03","4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C5- PFHxA|(M-H-CO2)-|NA|CAS=NA;C6HF11O2;NA | 4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","269","-0.0194000000000187","268.997781211083","269","-0.00221878891670713","49","335","13","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7","C6HF11O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 268.9808","2.582",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 7272","25.941"," 197.19","-1"," 1","10"," 97.8",NA,"False","5.341112e+02","4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C5- PFHxA|(M-H-CO2)-|NA|CAS=NA;C6HF11O2;NA | 4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","269","-0.0192000000000121","268.997981223858","269","-0.00201877614165369","49","335","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7","C6HF11O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 268.9810","1.979",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","16680","22.201"," 168.67","-1"," 1"," 6"," 98.0",NA,"False","1.759990e+02","4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C5- PFHxA|(M-H-CO2)-|NA|CAS=NA;C6HF11O2;NA | 4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","269","-0.0190000000000055","268.998181236633","269","-0.00181876336660025","49","335","13","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7","C6HF11O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 268.9813","2.588",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 4453","23.164"," 176.01","-1"," 1","13"," 99.0",NA,"False","9.959990e+02","4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C5- PFHxA|(M-H-CO2)-|NA|CAS=NA;C6HF11O2;NA | 4_PFHxA|(M-H-CO2)-|DTXSID20892484|CAS=92612-52-7;C6HF11O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","269","-0.0187000000000239","268.998481255796","269","-0.00151874420402009","49","335","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9","C7HF13O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 318.9780","2.586",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 6095","25.934"," 195.67","-1"," 1","12"," 98.1",NA,"False","4.898890e+02","4_PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C4- PFHpA|(M-H-CO2)-|NA|CAS=NA;C7HF13O2;NA | 4_PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","319","-0.0219999999999914","318.998374808997","319","-0.00162519100285863","49","335","13","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_335","PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9","C7HF13O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 318.9783","1.432",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 1636","17.591"," 132.54","-1"," 3","15","100.0",NA,"False","3.106778e+03","1_PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C4- PFHpA|(M-H-CO2)-|NA|CAS=NA;C7HF13O2;NA | 1_PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","319","-0.0217000000000098","318.99867482816","319","-0.00132517184033532","49","335","13","TRUE","RT not ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"C+","[CF2]n_335","PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9","C7HF13O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 318.9789","2.591",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 4360","23.161"," 174.68","-1"," 1","13"," 98.8",NA,"False","7.830001e+02","4_PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C4- PFHpA|(M-H-CO2)-|NA|CAS=NA;C7HF13O2;NA | 4_PFHpA|(M-H-CO2)-|DTXSID1037303|CAS=375-85-9;C7HF13O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","319","-0.0210999999999899","318.999274866485","319","-0.000725133515118159","49","335","13","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9735","0.608",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","22953","24.607"," 184.61","-1"," 1"," 6"," 84.2",NA,"False","9.799900e+01","4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0264999999999986","368.997068285548","369","-0.00293171445213147","49","335","13","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9742","1.734",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","  907","20.966"," 157.21","-1"," 2","13","100.0",NA,"False","2.613822e+04","4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0258000000000038","368.997768330261","369","-0.00223166973944444","49","335","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9746","2.585",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","12941","25.968"," 194.85","-1"," 2"," 6"," 98.6",NA,"False","3.689990e+02","4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0253999999999905","368.998168355811","369","-0.00183164418928072","49","335","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9752","1.738",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 4256","31.866"," 239.23","-1"," 2","10","100.0",NA,"False","2.368999e+03","4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 4_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0248000000000275","368.998768394136","369","-0.00123160586417725","49","335","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9755","1.718",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 1930","18.572"," 139.20","-1"," 2","13","100.0",NA,"False","7.015339e+03","1_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 1_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0244999999999891","368.999068413298","369","-0.000931586701540255","49","335","13","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9756","1.741",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","   84","18.646"," 139.75","-1"," 3","12","100.0","x","False","2.605090e+05","1_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 1_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0244000000000142","368.999168419686","369","-0.000831580314013536","49","335","13","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_335","PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6","C8HF15O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 368.9759","2.540",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","23199","18.636"," 139.67","-1"," 1"," 4"," 99.2",NA,"False","1.659990e+02","1_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C8- PFOA|(M-H-CO2)-|NA|CAS=NA;C8HF15O2;NA | 1_PFOA|(M-H-CO2)-|DTXSID40892486|CAS=45285-51-6;C8HF15O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","369","-0.0240999999999758","368.999468438849","369","-0.00053156115143338","49","335","13","TRUE","RT ordered","DT ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9723","3.421",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 8719","19.731"," 147.29","-1"," 1"," 7"," 97.6",NA,"False","1.247999e+03","1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0276999999999816","418.999061972887","419","-0.000938027112908912","49","335","13","TRUE","RT not ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9726","2.016",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","  148","19.729"," 147.28","-1"," 3","14","100.0","x","False","8.839680e+04","1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0274000000000001","418.99936199205","419","-0.000638007950328756","49","335","13","TRUE","RT ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9727","3.517",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 3702","19.682"," 146.93","-1"," 2","11","100.0",NA,"False","3.090999e+03","1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0273000000000252","418.999461998437","419","-0.000538001562802037","49","335","13","TRUE","RT not ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"C+","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9728","2.017",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes","  668","22.251"," 166.18","-1"," 3","16","100.0",NA,"False","1.370900e+04","4_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 4_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0271999999999935","418.999562004825","419","-0.000437995175275319","49","335","13","TRUE","RT ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"C+","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9729","2.308",NA,"Yes","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","Yes"," 1080","26.560"," 198.46","-1"," 2","20","100.0",NA,"False","1.733361e+03","4_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 4_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 4_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0271000000000186","418.999662011212","419","-0.0003379887877486","49","335","13","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","TRUE","C+","Lvl 5 Schymanski: Possible ID, possible PFAS: 2+ in homologous series, and at least one confident PFAS identification within homologous series (A- or higher grade)","","","","",""
"A","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9730","2.214",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No","  868","19.714"," 147.17","-1"," 2","21","100.0",NA,"False","2.648696e+03","1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0269999999999868","418.9997620176","419","-0.000237982400221881","49","335","13","TRUE","RT not ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
"A","[CF2]n_335","PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1","C9HF17O2","OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"," 418.9734","2.270",NA,"Yes","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","No"," 1171","19.702"," 147.08","-1"," 2","19","100.0",NA,"False","3.774353e+03","1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | 1_13C9- PFNA|(M-H-CO2)-|NA|CAS=NA;C9HF17O2;NA | 1_PFNA|(M-H-CO2)-|DTXSID8031863|CAS=375-95-1;C9HF17O2;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","419","-0.0265999999999735","419.00016204315","419","0.000162043149941837","49","335","13","TRUE","RT not ordered","DT not ordered","TRUE","TRUE","TRUE","FALSE","A","Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series","","","","",""
